@relation RFMTable

@attribute CustomerID numeric
@attribute Recency numeric
@attribute Frequency numeric
@attribute Monetary numeric

@data
18273,-0.2418,-2.63598,-0.00328
18274,-0.16673,-3.63598,-0.00285
18276,-0.13188,-3.63598,-0.0019
18277,-0.09166,-3.63598,-0.00324
18278,-0.05145,-3.63598,-0.00286
18280,0.49547,-3.63598,-0.00282
18281,0.23542,-3.63598,-0.00342
18282,-0.22839,-3.13598,-0.0033
18283,-0.23643,3.86402,-0.00203
18287,-0.13456,-2.63598,0.00205
12346,0.62416,-3.63598,0.45425
12347,-0.2418,-0.63598,0.00379
12348,-0.04609,-2.13598,0.0014
12349,-0.1989,-3.63598,0.00654
12350,0.58394,-3.63598,-0.00191
12352,-0.15064,-0.13598,0.0011
12353,0.29976,-3.63598,-0.00336
12354,0.37483,-3.63598,0.00251
12355,0.32657,-3.63598,-0.00117
12356,-0.18818,-2.63598,0.00959
12357,-0.15869,-3.63598,0.03295
12358,-0.24448,-3.13598,0.00016
12359,-0.09166,-2.13598,0.01318
12360,-0.10775,-2.63598,0.00254
12361,0.52228,-3.63598,-0.00277
12362,-0.23912,0.86402,0.00103
12363,0.04507,-3.13598,-0.00212
12364,-0.22839,-2.13598,-0.00019
12365,0.533,-3.13598,-0.00199
12367,-0.23643,-3.63598,-0.00289
12370,-0.11043,-2.13598,0.00555
12371,-0.1292,-3.13598,0.00517
12372,-0.05413,-2.63598,-0.00083
12373,0.58662,-3.63598,-0.00173
12374,-0.18013,-3.63598,0.00051
12375,-0.22035,-3.13598,-0.00252
12377,0.59735,-3.13598,0.00205
12378,0.09869,-3.63598,0.0199
12379,-0.03,-3.13598,-0.00117
12380,-0.19086,-2.13598,0.00228
12381,-0.23375,-1.63598,0.00364
12383,0.24614,-1.63598,-0.00003
12384,-0.17209,-3.13598,-0.00216
12386,0.65901,-3.13598,-0.00236
12388,-0.20426,-1.13598,0.00146
12390,-0.03536,-3.63598,-0.00063
12391,-0.18818,-3.63598,-0.00116
12393,-0.05413,-2.13598,-0.0008
12394,-0.07826,-3.13598,0.0014
12395,-0.19622,1.86402,-0.00184
12397,-0.15332,-3.13598,0.00332
12398,-0.12652,-3.63598,0.00582
12399,0.07188,-2.13598,-0.00104
12401,0.56517,-3.63598,-0.00339
12402,0.61879,-3.63598,-0.00255
12403,-0.11579,-3.63598,-0.00136
12405,0.14962,-3.63598,0.00626
12406,-0.18818,-3.13598,0.00676
12407,-0.11579,-1.63598,0.00038
12408,-0.15869,-1.63598,0.00063
12409,-0.03804,-2.63598,0.03295
12410,0.57858,-3.13598,-0.00018
12412,-0.04877,-2.63598,-0.00084
12413,-0.07021,-2.63598,-0.00105
12414,0.33461,-2.63598,-0.00245
12415,-0.18282,6.36402,0.1313
12417,-0.23912,0.36402,-0.00055
12418,0.05311,-3.63598,0.00008
12420,-0.07826,-3.63598,-0.00033
12421,-0.20694,-2.13598,-0.00247
12422,0.00753,-2.63598,-0.00141
12423,-0.24448,-0.13598,-0.00183
12424,0.18984,-3.13598,0.00481
12425,-0.03804,-3.63598,0.00072
12426,0.27563,-3.63598,-0.00044
12427,-0.19086,-2.63598,-0.00209
12428,-0.18013,0.36402,0.0108
12429,-0.22303,-2.13598,0.00371
12430,-0.13188,-3.63598,-0.00237
12431,-0.15332,3.36402,-0.00009
12432,-0.13456,-1.63598,0.0131
12433,-0.24448,-0.63598,0.01299
12434,-0.01928,-3.13598,-0.00081
12435,-0.03536,-3.13598,0.01972
12436,0.02094,-3.63598,-0.00087
12437,-0.24448,4.86402,0.00048
12438,-0.20963,-3.13598,0.00808
12441,0.73407,-3.63598,-0.00286
12442,-0.23912,-3.63598,-0.00287
12444,-0.19086,-1.63598,0.00721
12445,-0.18818,-3.63598,-0.0031
12446,-0.09166,-3.63598,0.00206
12447,0.40432,-3.63598,-0.00106
12448,-0.1292,-3.63598,-0.00122
12449,-0.18818,-2.13598,0.00408
12450,0.17107,-3.13598,-0.00329
12451,-0.22035,-1.63598,0.01344
12452,-0.20426,-3.13598,-0.00181
12453,0.11209,-3.63598,0.00031
12454,-0.09702,-3.63598,0.01705
12455,-0.05145,-1.13598,0.0061
12456,-0.1292,-2.63598,0.00398
12457,-0.07021,-0.63598,0.00052
12458,-0.05681,-3.13598,-0.00089
12461,0.00485,-3.13598,-0.00017
12462,-0.1989,-3.13598,0.00063
12463,-0.10507,-2.13598,-0.00176
12464,-0.22035,-0.13598,-0.00222
12465,-0.20158,-3.13598,-0.00128
12468,0.25418,-3.13598,-0.00087
12471,-0.2418,10.86402,0.00939
12472,-0.16137,-0.63598,0.00579
12473,-0.16941,-1.63598,0.00618
12474,-0.20158,4.86402,0.00089
12475,-0.10507,-3.63598,0.0004
12476,-0.20426,1.36402,0.0065
12477,-0.18818,-1.13598,0.02138
12478,-0.23912,-3.63598,0.00015
12479,-0.21767,-3.63598,-0.00076
12480,-0.17209,-2.13598,0.00285
12481,-0.18818,0.86402,0.00387
12483,-0.20158,-0.13598,-0.00064
12484,-0.16137,-1.13598,0.00351
12488,-0.22303,-2.63598,-0.00061
12489,0.65365,-3.63598,-0.00191
12490,-0.23375,0.86402,0.00225
12491,-0.1426,-3.63598,-0.00116
12492,-0.07826,-3.13598,-0.00308
12493,0.1952,-3.13598,-0.00251
12494,-0.20694,-0.63598,-0.0015
12497,-0.02732,-3.63598,0.0023
12498,-0.19086,-2.63598,-0.00242
12500,-0.1855,1.36402,0.00262
12501,0.65633,-3.63598,0.00898
12502,0.00753,-1.63598,0.00259
12504,-0.1989,-3.13598,-0.00122
12506,0.37483,-3.63598,-0.00346
12507,0.11209,-2.63598,0.00092
12508,-0.17745,-3.13598,-0.00226
12509,0.51424,-3.63598,-0.00285
12510,0.13354,-3.13598,0.00015
12512,-0.07021,-3.13598,-0.00317
12513,0.05311,-3.63598,-0.00026
12514,0.46866,-3.63598,0.00215
12515,0.69922,-3.63598,-0.00162
12516,-0.04072,-3.13598,0.00043
12517,-0.17209,-1.63598,0.00069
12518,-0.24448,-1.63598,-0.00078
12519,-0.07826,-3.63598,-0.00187
12520,-0.03536,-1.63598,0.00197
12521,0.13354,-3.63598,-0.00033
12522,-0.1426,-3.13598,-0.00328
12523,-0.19622,1.36402,-0.00233
12524,-0.22303,-0.13598,0.0026
12526,-0.24448,-2.63598,-0.0008
12527,-0.03,-2.63598,-0.00299
12528,-0.22303,-1.13598,-0.00096
12530,-0.0863,-2.13598,-0.00128
12531,-0.20963,-3.63598,-0.00315
12532,-0.16673,-3.63598,-0.00182
12534,0.10137,-3.63598,0.00257
12535,-0.00319,-3.13598,-0.00169
12536,-0.13188,-2.63598,0.02151
12538,-0.16941,-3.63598,-0.00174
12539,-0.18818,-2.13598,0.00629
12540,-0.19622,4.36402,0.0043
12541,-0.16941,-2.63598,-0.00125
12544,-0.15064,-3.63598,-0.00168
12545,-0.04609,-3.13598,-0.00016
12546,-0.12115,-3.13598,0.00062
12547,0.28367,-3.13598,-0.00295
12548,0.19788,-3.63598,-0.00333
12550,-0.03536,-3.63598,0.00183
12551,0.70995,-3.63598,-0.00289
12552,-0.14528,-3.13598,-0.00201
12553,-0.22571,0.86402,0.00027
12556,-0.11311,-3.13598,-0.00204
12557,-0.20426,-1.63598,0.02072
12558,-0.22839,-3.63598,-0.00229
12559,0.58394,-3.13598,-0.00101
12560,-0.23375,-2.63598,0.00378
12561,0.56249,-3.63598,-0.00248
12562,-0.22571,-0.63598,-0.00001
12564,0.45257,-3.63598,-0.00118
12565,0.52496,-3.63598,-0.00303
12566,-0.0166,-3.63598,-0.00181
12567,-0.18818,0.86402,0.0059
12569,-0.2418,11.86402,-0.00182
12571,-0.1426,-3.13598,-0.00228
12572,-0.22571,-3.13598,-0.00073
12573,0.36142,-3.63598,-0.00294
12574,0.59735,-3.63598,-0.0026
12576,-0.15332,-1.63598,-0.00164
12577,-0.15332,-2.63598,-0.00195
12578,-0.19086,-3.13598,0.00565
12579,-0.03804,-3.63598,-0.00128
12580,0.41236,-3.63598,-0.00143
12581,-0.1426,-3.63598,-0.00272
12582,0.39091,-3.13598,-0.00207
12583,-0.2418,3.36402,0.00119
12584,-0.23912,0.36402,-0.00114
12585,0.38019,-3.13598,0.0036
12586,-0.20158,-3.63598,-0.00273
12587,-0.22571,-3.63598,-0.00304
12588,-0.1426,-3.63598,-0.00262
12589,-0.17209,-3.13598,-0.00083
12590,0.31853,-3.13598,0.05156
12591,0.60271,-3.63598,-0.00121
12592,-0.00051,-3.13598,-0.00252
12593,0.04507,-2.63598,-0.00249
12594,-0.14528,0.86402,0.0004
12596,-0.11043,-3.13598,-0.00182
12597,-0.19622,-2.13598,0.00903
12598,-0.22035,-0.13598,0.00038
12599,-0.16941,-0.63598,-0.0027
12600,-0.17209,0.86402,-0.00136
12601,0.25954,-1.63598,-0.00304
12602,-0.09166,-3.63598,-0.00298
12603,-0.19086,-3.63598,0.0005
12604,-0.03536,-3.13598,-0.00283
12607,-0.0863,-3.63598,0.00548
12609,-0.03804,-2.63598,-0.00085
12610,-0.18818,-1.63598,0.00173
12611,-0.10775,-3.63598,0.00319
12612,-0.04877,-3.63598,0.00029
12613,-0.09434,-1.63598,0.00728
12614,0.49547,-3.63598,-0.00202
12615,-0.2418,-2.13598,0
12616,0.00753,-3.13598,-0.00118
12617,-0.16941,-3.63598,-0.00178
12618,-0.19086,-3.63598,-0.00284
12619,-0.20426,0.36402,0.00019
12620,-0.20963,-2.63598,-0.00056
12621,-0.24448,5.86402,0.00329
12622,0.37483,-3.63598,-0.00282
12623,0.49279,-3.63598,-0.00208
12624,0.03702,-3.13598,-0.00187
12625,0.31853,-3.13598,0.0063
12626,-0.1855,0.36402,0.00428
12627,-0.21767,-0.63598,0.00313
12628,-0.23643,-2.63598,-0.00191
12630,-0.22303,-3.13598,0.00027
12631,-0.09434,-3.63598,-0.00009
12633,-0.09166,-2.13598,0.00212
12635,-0.00855,-3.13598,0.00208
12637,-0.06753,-0.13598,0.00511
12638,-0.15869,-3.63598,0.00009
12639,0.39359,-3.63598,-0.00101
12640,-0.1855,-2.63598,0.00065
12641,0.06115,-3.63598,-0.00279
12642,-0.18013,-2.63598,-0.00172
12643,0.096,-1.13598,0.00324
12644,0.09869,-3.63598,-0.00106
12645,-0.15601,-2.13598,-0.00086
12646,-0.23643,-3.13598,0.00045
12647,-0.18818,1.86402,-0.00035
12648,0.16571,-3.63598,-0.002
12649,0.0397,-2.63598,-0.00166
12650,-0.23912,-3.63598,-0.00203
12651,0.65096,-3.63598,-0.00321
12652,0.64024,-3.63598,0.00157
12653,0.14962,-3.13598,0.0046
12654,-0.22035,-1.63598,-0.00287
12656,-0.20158,-1.63598,0.003
12657,-0.21767,-2.13598,-0.00022
12658,-0.1989,-3.63598,0.00018
12659,-0.16941,-3.63598,-0.00335
12660,-0.21767,-3.63598,-0.00244
12662,-0.24448,1.36402,-0.0008
12664,-0.22571,0.36402,0.00139
12665,0.62147,-3.63598,-0.00352
12667,-0.09166,-3.63598,-0.00021
12668,-0.21767,-2.13598,0.00468
12669,0.15499,-2.63598,0.00285
12670,-0.22035,-1.63598,0.00024
12672,0.63488,-3.63598,-0.00255
12673,-0.23375,-3.13598,-0.00158
12674,-0.1426,-2.13598,-0.00041
12676,-0.18013,-1.13598,-0.00087
12678,-0.13456,1.86402,0.04891
12679,-0.08898,-2.13598,0.00082
12680,-0.24448,-2.13598,-0.00204
12681,-0.20963,6.86402,0.00346
12682,-0.23912,11.36402,0.00107
12683,-0.23643,3.36402,0.00282
12684,-0.22839,-0.63598,-0.00099
12685,-0.17209,-1.13598,0.00238
12686,0.74748,-3.63598,-0.00336
12688,0.05579,-3.63598,0.02504
12689,-0.18013,-3.13598,0.00048
12690,0.30244,-3.63598,-0.00158
12691,-0.17209,-1.13598,-0.00209
12693,0.09332,-2.13598,-0.00247
12694,-0.05949,-3.13598,-0.00128
12695,-0.22839,-2.13598,-0.00244
12697,-0.17209,-2.63598,-0.00157
12700,-0.22839,-2.13598,0.00487
12701,-0.03536,-3.13598,-0.00116
12702,-0.19622,-3.63598,-0.00259
12703,-0.05681,-3.63598,-0.00221
12704,-0.22839,-0.13598,-0.00056
12705,-0.20694,0.36402,0.00395
12707,0.533,-3.63598,-0.00031
12708,-0.16941,0.86402,-0.0015
12709,-0.20694,3.36402,0.00338
12710,0.0129,-2.63598,0.00037
12712,-0.17209,2.36402,0.00072
12713,-0.24448,-3.63598,0.00114
12714,-0.22303,-1.63598,0.00394
12715,0.03702,-3.63598,-0.00179
12716,-0.23912,-3.13598,0.00013
12717,0.15767,-3.13598,-0.00028
12718,-0.05681,-3.63598,-0.00248
12719,-0.23375,-3.13598,-0.00175
12720,-0.2418,8.36402,-0.00093
12721,-0.16137,-1.13598,-0.00025
12722,-0.01928,-2.13598,-0.00045
12723,-0.23912,-1.63598,-0.00194
12724,-0.23375,-2.13598,-0.00067
12725,0.74748,-3.63598,-0.00136
12726,-0.17209,-0.63598,0.00076
12727,-0.22035,-0.63598,0.00157
12728,-0.05681,-2.13598,-0.00239
12729,0.05579,-3.63598,-0.0012
12731,-0.1855,1.86402,0.01495
12732,0.23273,-3.63598,-0.00249
12733,0.38019,-3.63598,-0.00162
12734,0.69922,-3.63598,-0.00324
12735,0.59735,-3.13598,-0.00117
12736,0.64292,-3.63598,-0.0025
12738,0.75016,-3.63598,-0.00297
12739,-0.03804,-3.13598,0.0019
12740,-0.07826,-3.63598,-0.00136
12743,0.11209,-3.13598,-0.00183
12744,-0.11043,-0.63598,0.03213
12747,-0.2418,1.36402,0.00012
12748,-0.24448,100.86402,0.00814
12749,-0.23912,-1.63598,0.00719
12750,0.096,-3.63598,-0.00226
12752,-0.03,-3.63598,0.02203
12753,-0.18818,-1.13598,0.03015
12754,0.38287,-2.63598,0.01361
12755,0.50619,-3.13598,0.01863
12756,-0.0166,-3.63598,-0.00323
12757,-0.20426,2.36402,0.00548
12758,0.06383,-3.13598,0.00543
12759,-0.10775,-2.63598,-0.00011
12762,-0.22839,-3.13598,0.00463
12763,0.12281,-3.13598,-0.00199
12764,0.60003,-3.63598,0.00616
12766,-0.23912,-0.63598,0.00394
12769,0.39091,-3.63598,0.00289
12770,0.31584,-3.63598,0.00413
12772,-0.08898,-3.63598,0.0014
12775,-0.20158,-1.63598,-0.0014
12778,-0.19622,-1.13598,-0.00287
12779,-0.14796,-0.13598,0.00193
12781,-0.07826,-3.13598,-0.00063
12782,-0.23643,-1.63598,0.00016
12783,-0.2418,-1.13598,-0.00008
12784,-0.22303,-3.13598,-0.00082
12785,0.72871,-3.63598,-0.00204
12787,-0.22303,-2.63598,-0.00279
12789,-0.0729,-3.63598,-0.00335
12790,0.26759,-3.63598,-0.00197
12791,0.75284,-3.63598,-0.00275
12792,0.43917,-3.63598,-0.00152
12793,0.65096,-3.13598,-0.00144
12794,-0.10507,-3.13598,-0.00067
12795,-0.1989,-3.63598,-0.00134
12797,0.73139,-3.63598,-0.00238
12798,-0.22035,-2.63598,0.01778
12802,0.2515,-3.63598,-0.00136
12808,-0.15064,-2.63598,-0.00269
12809,0.22737,-3.63598,-0.00099
12811,0.44989,-2.63598,-0.00242
12812,-0.1292,-3.63598,-0.00253
12814,0.0263,-3.63598,-0.00315
12815,0.14694,-3.13598,-0.00024
12816,0.01021,-3.13598,-0.002
12817,0.50619,-3.63598,-0.0029
12818,0.45525,-3.63598,0.00526
12820,-0.23912,-2.13598,-0.00185
12821,0.32657,-3.63598,-0.00334
12822,-0.05949,-3.13598,0.00021
12823,-0.04877,-1.63598,-0.00071
12824,-0.0863,-3.63598,-0.00153
12826,-0.2418,-0.63598,-0.00194
12827,-0.23107,-2.63598,-0.0026
12828,-0.2418,-1.13598,-0.00227
12829,0.65365,-3.13598,-0.00266
12830,-0.14796,-1.13598,0.00929
12831,0.45525,-3.63598,-0.00261
12832,-0.16137,-3.13598,-0.00231
12833,0.14158,-3.63598,-0.00141
12834,0.50887,-3.63598,-0.00204
12836,-0.08898,-2.13598,0.00113
12837,0.21665,-3.63598,-0.00309
12838,-0.15601,-3.13598,-0.00157
12839,-0.23912,2.86402,0.00057
12840,0.13622,-2.13598,0.00118
12841,-0.23643,8.36402,-0.00214
12842,-0.05949,-3.13598,0.00091
12843,-0.07021,-0.13598,-0.00125
12844,-0.16941,-3.13598,-0.00286
12845,0.46866,-2.13598,-0.00266
12847,-0.18818,-3.63598,0.00128
12849,-0.16405,-3.13598,0.00029
12851,0.0129,-3.63598,-0.00309
12852,0.54105,-3.63598,-0.00204
12853,0.11209,-1.13598,0.00143
12854,-0.03536,-2.63598,-0.00084
12855,0.75016,-3.63598,-0.00366
12856,-0.22839,-1.13598,-0.00031
12857,0.31584,-3.13598,0.00086
12863,-0.10775,-3.63598,-0.0008
12864,0.12281,-3.63598,-0.00302
12865,-0.17745,-3.13598,0.00193
12866,0.51155,-3.63598,-0.00057
12867,-0.17745,-0.63598,0.00211
12868,0.24882,-1.13598,-0.0013
12871,-0.02196,-3.13598,-0.00242
12872,0.62684,-3.13598,-0.00165
12873,0.50887,-3.63598,-0.00167
12875,0.13622,-3.13598,-0.00215
12876,-0.09166,-3.13598,0.00496
12877,-0.23912,1.86402,-0.00225
12878,0.38555,-3.13598,-0.00069
12879,-0.12652,-2.63598,-0.00171
12881,0.49011,-3.63598,-0.00212
12882,-0.22303,-3.13598,0.00199
12883,-0.18282,-2.13598,-0.00216
12884,-0.01123,-3.63598,-0.00206
12885,-0.07826,-2.63598,-0.00006
12886,-0.06753,-3.13598,0.00071
12888,0.32657,-3.13598,-0.00228
12890,-0.18282,-3.63598,-0.00163
12891,0.2515,-2.63598,-0.00268
12893,-0.16405,-3.63598,-0.00277
12895,-0.13456,-3.13598,-0.00231
12897,0.30244,-3.13598,-0.00313
12901,-0.22571,9.86402,0.01299
12902,0.4633,-3.63598,-0.00307
12904,-0.1989,-3.13598,-0.00232
12906,-0.21767,-1.63598,0.00529
12908,0.22469,-3.13598,-0.00133
12909,-0.13992,-1.63598,-0.00019
12910,-0.1855,-0.13598,0.00038
12912,-0.2418,-1.63598,-0.00023
12913,-0.23375,-1.63598,0.00253
12915,0.14962,-3.13598,-0.00271
12916,0.12281,-2.13598,0.00114
12917,0.096,-3.63598,-0.00036
12919,-0.22571,-1.13598,-0.0019
12920,-0.20158,-3.63598,-0.00292
12921,-0.22303,14.36402,0.00411
12922,0.18448,-3.63598,-0.00149
12923,-0.07558,-3.63598,-0.00285
12924,-0.01123,-2.13598,-0.00171
12925,-0.23643,-3.13598,-0.00171
12928,-0.15332,-1.63598,-0.00038
12929,0.5893,-3.63598,-0.0032
12930,-0.03804,-3.13598,-0.00258
12931,-0.18818,3.36402,0.10795
12933,-0.18282,-2.63598,-0.00241
12935,-0.2418,-0.63598,-0.00131
12936,-0.20158,-2.13598,0.00085
12937,-0.20694,-2.13598,0.00013
12938,-0.18013,-3.63598,-0.00321
12939,-0.07558,-0.13598,0.01615
12940,-0.09971,-3.13598,-0.00061
12942,0.10405,-2.63598,-0.00219
12944,-0.15332,-3.13598,-0.00201
12945,0.52496,-3.63598,-0.00115
12947,0.13622,-1.13598,-0.00134
12948,-0.20426,-0.63598,-0.0007
12949,-0.16673,-0.13598,0.00522
12950,-0.2418,-2.63598,0.00306
12951,-0.22303,-1.13598,-0.00204
12952,-0.23375,-2.13598,0.00045
12953,-0.22303,-3.63598,-0.00194
12955,-0.24448,1.36402,0.00201
12956,0.57322,-3.63598,-0.00325
12957,-0.22303,-0.13598,0.00186
12962,-0.22839,-3.13598,-0.00288
12963,-0.22571,-0.13598,-0.00093
12965,-0.00855,-3.63598,0.00069
12966,-0.22035,-3.63598,-0.00294
12967,0.71263,-3.13598,0.00423
12968,0.05311,-3.63598,-0.00309
12970,-0.22839,-2.13598,-0.0016
12971,-0.23643,38.86402,-0.00145
12974,0.28099,-3.63598,-0.00304
12976,0.31853,-3.63598,0.00049
12977,0.17107,-3.63598,-0.00366
12980,0.17375,0.36402,0.0025
12981,-0.16673,-3.13598,-0.00278
12982,0.40164,-3.63598,-0.00157
12984,-0.19622,-3.63598,-0.00331
12985,-0.24448,-3.13598,0.00059
12987,-0.04877,-3.13598,-0.00209
12988,0.53568,-3.63598,-0.00071
12989,-0.23912,3.36402,0.00288
12990,-0.16405,-2.63598,-0.0029
12991,-0.1855,-3.13598,-0.00209
12993,-0.1855,-2.13598,-0.00272
12994,-0.23643,-2.63598,-0.0018
12995,-0.01928,-3.63598,-0.00264
12997,-0.18818,-2.13598,-0.00205
12999,0.27831,-2.63598,-0.00199
13000,0.03702,-2.63598,-0.00237
13001,-0.23643,2.36402,0.00711
13002,0.60539,-3.63598,-0.00318
13003,0.03434,-2.63598,-0.00353
13004,-0.21767,4.86402,-0.00112
13005,0.21665,-3.13598,-0.00198
13006,-0.09702,-3.63598,-0.00341
13008,0.61879,-3.63598,-0.00253
13011,0.75016,-3.63598,-0.00359
13012,-0.22303,-0.13598,-0.00165
13013,-0.24448,2.36402,0.0011
13014,-0.21767,0.86402,-0.00083
13015,-0.10507,-1.63598,0.00551
13016,-0.05145,-2.63598,-0.00137
13017,-0.22839,-3.63598,-0.00268
13018,-0.20426,9.86402,-0.00096
13021,-0.23643,0.36402,-0.00127
13023,-0.07558,-3.13598,-0.00179
13026,-0.24448,-1.63598,-0.00175
13027,0.05579,-1.13598,0.00808
13028,-0.18818,-3.13598,-0.00178
13029,-0.16673,-2.63598,-0.00108
13030,-0.21767,-3.13598,-0.00136
13032,-0.10775,-3.13598,-0.00084
13033,0.70995,-3.63598,-0.00276
13034,-0.09971,-3.13598,-0.00106
13035,-0.05145,-3.13598,-0.0004
13037,0.12281,-2.63598,-0.00195
13038,-0.03268,-2.63598,-0.00155
13040,-0.22571,-3.13598,-0.00168
13043,0.48474,-3.63598,-0.00083
13044,0.533,-3.63598,-0.00057
13045,0.01826,-3.63598,-0.00208
13046,-0.16673,-3.13598,-0.00133
13047,-0.16137,0.86402,-0.00055
13048,-0.20963,-2.13598,-0.00106
13049,-0.07558,-3.13598,-0.00091
13050,-0.20963,4.36402,-0.00042
13052,0.32121,-3.63598,-0.00182
13055,-0.03804,-2.63598,0.00083
13058,-0.18013,-2.63598,-0.0031
13059,0.4204,-3.63598,-0.0028
13060,0.43113,-3.63598,-0.00207
13061,-0.05413,-3.63598,-0.00242
13062,0.26491,-3.63598,-0.00184
13064,-0.21231,-2.13598,-0.00119
13065,0.75284,-3.63598,-0.00267
13066,-0.18282,-3.13598,-0.002
13067,-0.02732,-3.63598,-0.00321
13068,-0.22035,-3.13598,-0.00283
13069,-0.24448,7.86402,-0.00106
13070,0.26759,-3.63598,-0.00254
13072,0.46598,-3.63598,-0.00284
13075,0.09869,-3.63598,0.00157
13077,-0.24448,-2.13598,-0.00203
13078,-0.23912,8.86402,0.00113
13079,-0.23643,-1.63598,-0.00323
13080,0.23273,-3.63598,-0.00355
13081,-0.21767,1.36402,0.03927
13082,0.09064,0.36402,0.0037
13083,-0.23643,-3.13598,-0.00275
13085,0.17643,-3.13598,-0.00224
13089,-0.2418,44.36402,0.0181
13090,-0.22303,2.86402,0.00699
13091,-0.17209,-3.63598,-0.00184
13092,-0.05949,-1.63598,-0.00279
13093,0.49279,-0.13598,0.00695
13094,-0.19086,1.86402,-0.00254
13095,-0.05681,-3.63598,-0.00345
13097,-0.16137,0.86402,0.00132
13098,-0.24448,9.86402,0.01084
13099,0.01826,-3.63598,-0.00266
13101,0.38019,-3.63598,-0.00329
13102,-0.24448,7.86402,-0.00124
13103,-0.1426,-3.63598,-0.00245
13104,-0.23912,-1.13598,-0.00188
13106,0.10941,-3.63598,-0.00344
13107,-0.1292,-2.13598,-0.00053
13108,0.75016,-3.63598,-0.00181
13109,-0.08898,-3.13598,-0.00142
13110,-0.16405,-0.63598,-0.0021
13113,-0.24448,7.86402,0.00775
13115,-0.21499,-2.13598,0.00146
13116,0.12281,-3.63598,-0.00092
13117,-0.18818,-0.13598,-0.00269
13118,-0.19354,-1.63598,-0.00138
13120,0.39091,-3.63598,-0.00371
13121,0.47402,-3.63598,-0.00221
13122,0.00485,-3.13598,0.00147
13124,-0.00587,-2.63598,0.00393
13126,-0.23643,-0.13598,-0.0017
13127,-0.04072,-3.63598,-0.00235
13130,0.00485,-3.63598,-0.00351
13131,-0.1855,-2.63598,-0.00124
13132,0.45525,-3.63598,-0.00343
13133,0.48474,-3.13598,-0.00355
13134,-0.01928,-2.13598,0.00149
13135,0.27831,-3.63598,0.01449
13136,-0.09702,-1.63598,0.00158
13137,-0.21767,-0.13598,0.00016
13138,-0.18818,-1.13598,-0.00271
13139,-0.20426,-0.63598,0.00723
13140,0.04239,-2.63598,-0.00295
13141,-0.02196,-1.63598,0.00197
13142,-0.19622,-3.63598,-0.00207
13144,0.64292,-3.63598,-0.00324
13145,-0.13992,-2.13598,-0.00214
13146,-0.17745,-3.63598,-0.00254
13147,-0.22035,-2.13598,-0.00248
13148,-0.16941,1.86402,0.00013
13149,-0.20963,-2.13598,-0.00067
13151,0.54641,-3.63598,0.00357
13153,-0.23107,-3.63598,-0.00101
13155,-0.15869,-2.13598,-0.00164
13157,-0.11579,-2.13598,0.00126
13158,0.00485,-2.13598,-0.00192
13159,-0.22571,-2.13598,-0.00118
13160,-0.18818,-3.63598,-0.00335
13161,0.59198,-3.63598,-0.00323
13162,0.07992,-2.13598,0.00058
13165,-0.12383,-3.13598,0.00006
13166,0.51155,-3.63598,-0.00141
13167,-0.19622,-2.13598,-0.00245
13168,-0.15064,-2.13598,-0.00014
13169,-0.07558,-3.13598,-0.00089
13170,-0.17477,-3.63598,-0.0032
13171,-0.19086,-2.63598,-0.00273
13173,-0.23643,-3.13598,-0.00278
13174,-0.20426,-2.63598,0.00451
13176,-0.12383,-3.63598,-0.00097
13177,-0.07558,-3.63598,-0.00222
13178,-0.17745,1.36402,0.00083
13182,-0.12652,-3.63598,-0.00317
13183,-0.22839,0.36402,0.00021
13184,-0.20694,0.86402,-0.00172
13185,0.46866,-3.63598,-0.00347
13186,-0.1426,-2.63598,0.00197
13187,0.65633,-3.63598,-0.00249
13188,-0.21767,-3.63598,-0.00321
13189,-0.1989,-3.13598,-0.0031
13192,0.00753,-3.13598,-0.00114
13193,-0.08362,-3.63598,-0.0032
13194,0.11477,-3.63598,-0.00353
13196,-0.21767,-2.13598,0.00249
13198,-0.22035,-1.13598,0.00147
13199,-0.23643,14.86402,0.00695
13200,-0.19622,-2.13598,-0.002
13203,-0.22303,-2.13598,-0.00154
13207,-0.20694,-3.13598,-0.00272
13208,-0.09166,-1.13598,-0.00162
13209,-0.16673,-0.13598,0.00758
13210,0.00217,-3.63598,-0.00179
13211,-0.22035,-2.63598,0.00071
13212,-0.19354,-2.63598,-0.00095
13213,-0.09702,-1.63598,-0.00059
13216,0.47134,-3.63598,-0.00191
13217,0.07992,-2.63598,-0.00154
13218,0.09332,-3.63598,-0.00352
13220,-0.03804,-2.13598,-0.00106
13221,0.39627,-3.13598,-0.00093
13223,0.28903,-3.13598,-0.0033
13224,-0.0863,-3.13598,0.0033
13225,-0.23912,-0.63598,0.0042
13226,0.48474,-3.63598,-0.00325
13227,0.29172,-3.63598,-0.00236
13228,-0.03,-3.63598,-0.00176
13229,0.35874,-3.63598,-0.00294
13230,-0.23643,2.86402,-0.00153
13232,-0.21499,-0.63598,-0.00203
13233,-0.04877,-3.13598,-0.00209
13235,0.32121,-3.63598,0.00223
13236,-0.18013,-3.13598,-0.00128
13238,-0.20158,-2.13598,-0.00225
13239,0.45257,-3.63598,-0.00194
13240,0.01021,-2.13598,-0.00256
13242,0.05311,-2.63598,-0.0029
13243,0.29708,-3.63598,-0.00033
13244,-0.00051,-3.63598,-0.00317
13245,-0.11311,-3.63598,-0.00134
13246,-0.1989,-1.13598,-0.00054
